"management","iteration","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"E","Emp",293,"Flower-visiting","Pollination",26,501,"Bird watching","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,502,"Crop damage","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,502,"Seed dispersal","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,504,"Crop damage","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,504,"Seed dispersal","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,505,"Crop damage","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,212,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,295,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,457,"Pest control","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,248,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,303,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,101,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,195,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,335,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,247,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,231,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,305,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,276,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,234,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,138,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,283,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,277,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,150,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,222,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,308,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,313,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,327,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,294,"Pollination","I",2
"E","Emp",293,"Flower-visiting","Pollination",26,204,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,183,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,318,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,144,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,232,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,445,"Pest control","I",2
"E","Emp",201,"Flower-visiting","None",26,438,"Pest control","I",2
"E","Emp",201,"Flower-visiting","None",26,422,"Pest control","I",2
"E","Emp",201,"Flower-visiting","None",26,469,"Pest control","I",2
"E","Emp",201,"Flower-visiting","None",26,228,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,179,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,198,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,164,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,514,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,514,"Butterfly watching","I",2
"E","Emp",201,"Flower-visiting","None",26,517,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,517,"Butterfly watching","I",2
"E","Emp",201,"Flower-visiting","None",26,525,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,525,"Butterfly watching","I",2
"E","Emp",201,"Flower-visiting","None",26,522,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,522,"Butterfly watching","I",2
"E","Emp",201,"Flower-visiting","None",26,495,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,495,"Bird watching","I",2
"E","Emp",201,"Flower-visiting","None",26,497,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,497,"Bird watching","I",2
"E","Emp",201,"Flower-visiting","None",26,498,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,498,"Bird watching","I",2
"E","Emp",201,"Flower-visiting","None",26,499,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,499,"Seed dispersal","I",2
"E","Emp",201,"Flower-visiting","None",26,499,"Bird watching","I",2
"E","Emp",201,"Flower-visiting","None",26,500,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,500,"Seed dispersal","I",2
"E","Emp",201,"Flower-visiting","None",26,501,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,501,"Seed dispersal","I",2
"E","Emp",201,"Flower-visiting","None",26,501,"Bird watching","I",2
"E","Emp",201,"Flower-visiting","None",26,502,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,502,"Seed dispersal","I",2
"E","Emp",201,"Flower-visiting","None",26,504,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,504,"Seed dispersal","I",2
"E","Emp",201,"Flower-visiting","None",26,505,"Crop damage","I",2
"E","Emp",201,"Flower-visiting","None",26,212,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,295,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,457,"Pest control","I",2
"E","Emp",201,"Flower-visiting","None",26,248,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,303,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,101,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,195,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,335,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,247,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,231,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,305,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,276,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,234,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,138,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,283,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,277,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,150,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,222,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,308,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,293,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,313,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,327,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,294,"Pollination","I",2
"E","Emp",201,"Flower-visiting","None",26,204,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,183,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,318,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,144,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,232,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,445,"Pest control","I",2
"E","Emp",292,"Flower-visiting","None",26,438,"Pest control","I",2
"E","Emp",292,"Flower-visiting","None",26,422,"Pest control","I",2
"E","Emp",292,"Flower-visiting","None",26,469,"Pest control","I",2
"E","Emp",292,"Flower-visiting","None",26,228,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,179,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,198,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,164,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,514,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,514,"Butterfly watching","I",2
"E","Emp",292,"Flower-visiting","None",26,517,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,517,"Butterfly watching","I",2
"E","Emp",292,"Flower-visiting","None",26,525,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,525,"Butterfly watching","I",2
"E","Emp",292,"Flower-visiting","None",26,522,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,522,"Butterfly watching","I",2
"E","Emp",292,"Flower-visiting","None",26,495,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,495,"Bird watching","I",2
"E","Emp",292,"Flower-visiting","None",26,497,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,497,"Bird watching","I",2
"E","Emp",292,"Flower-visiting","None",26,498,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,498,"Bird watching","I",2
"E","Emp",292,"Flower-visiting","None",26,499,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,499,"Seed dispersal","I",2
"E","Emp",292,"Flower-visiting","None",26,499,"Bird watching","I",2
"E","Emp",292,"Flower-visiting","None",26,500,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,500,"Seed dispersal","I",2
"E","Emp",292,"Flower-visiting","None",26,501,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,501,"Seed dispersal","I",2
"E","Emp",292,"Flower-visiting","None",26,501,"Bird watching","I",2
"E","Emp",292,"Flower-visiting","None",26,502,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,502,"Seed dispersal","I",2
"E","Emp",292,"Flower-visiting","None",26,504,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,504,"Seed dispersal","I",2
"E","Emp",292,"Flower-visiting","None",26,505,"Crop damage","I",2
"E","Emp",292,"Flower-visiting","None",26,212,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,295,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,457,"Pest control","I",2
"E","Emp",292,"Flower-visiting","None",26,248,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,303,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,101,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,195,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,335,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,247,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,231,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,305,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,276,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,234,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,138,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,283,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,277,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,150,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,222,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,308,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,293,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,313,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,327,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,294,"Pollination","I",2
"E","Emp",292,"Flower-visiting","None",26,204,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,183,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,318,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,144,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,232,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,445,"Pest control","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,438,"Pest control","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,422,"Pest control","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,469,"Pest control","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,228,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,179,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,198,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,164,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,514,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,514,"Butterfly watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,517,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,517,"Butterfly watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,525,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,525,"Butterfly watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,522,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,522,"Butterfly watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,495,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,495,"Bird watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,497,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,497,"Bird watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,498,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,498,"Bird watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,499,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,499,"Seed dispersal","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,499,"Bird watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,500,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,500,"Seed dispersal","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,501,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,501,"Seed dispersal","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,501,"Bird watching","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,502,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,502,"Seed dispersal","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,504,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,504,"Seed dispersal","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,505,"Crop damage","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,212,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,295,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,457,"Pest control","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,248,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,303,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,101,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,195,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,335,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,247,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,231,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,305,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,276,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,234,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,138,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,283,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,277,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,150,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,222,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,308,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,293,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,327,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,294,"Pollination","I",2
"E","Emp",313,"Flower-visiting","Pollination",26,204,"Pollination","I",2
"E","Emp",297,"Flower-visiting","None",2,496,"Crop damage","I",2
"E","Emp",297,"Flower-visiting","None",2,496,"Bird watching","I",2
"E","Emp",297,"Flower-visiting","None",2,497,"Crop damage","I",2
"E","Emp",297,"Flower-visiting","None",2,497,"Bird watching","I",2
"E","Emp",297,"Flower-visiting","None",2,498,"Crop damage","I",2
"E","Emp",297,"Flower-visiting","None",2,498,"Bird watching","I",2
"E","Emp",297,"Flower-visiting","None",2,499,"Crop damage","I",2
"E","Emp",297,"Flower-visiting","None",2,499,"Seed dispersal","I",2
"E","Emp",297,"Flower-visiting","None",2,499,"Bird watching","I",2
"E","Emp",297,"Flower-visiting","None",2,504,"Crop damage","I",2
"E","Emp",297,"Flower-visiting","None",2,504,"Seed dispersal","I",2
"E","Emp",297,"Flower-visiting","None",2,327,"Pollination","I",2
"E","Emp",297,"Flower-visiting","None",2,164,"Pollination","I",2
"E","Emp",217,"Flower-visiting","None",2,496,"Crop damage","I",2
"E","Emp",217,"Flower-visiting","None",2,496,"Bird watching","I",2
"E","Emp",217,"Flower-visiting","None",2,497,"Crop damage","I",2
"E","Emp",217,"Flower-visiting","None",2,497,"Bird watching","I",2
"E","Emp",217,"Flower-visiting","None",2,498,"Crop damage","I",2
"E","Emp",217,"Flower-visiting","None",2,498,"Bird watching","I",2
"E","Emp",217,"Flower-visiting","None",2,499,"Crop damage","I",2
"E","Emp",217,"Flower-visiting","None",2,499,"Seed dispersal","I",2
"E","Emp",217,"Flower-visiting","None",2,499,"Bird watching","I",2
"E","Emp",217,"Flower-visiting","None",2,504,"Crop damage","I",2
"E","Emp",217,"Flower-visiting","None",2,504,"Seed dispersal","I",2
"E","Emp",217,"Flower-visiting","None",2,327,"Pollination","I",2
"E","Emp",217,"Flower-visiting","None",2,164,"Pollination","I",2
"E","Emp",208,"Flower-visiting","None",2,496,"Crop damage","I",2
"E","Emp",208,"Flower-visiting","None",2,496,"Bird watching","I",2
"E","Emp",208,"Flower-visiting","None",2,497,"Crop damage","I",2
"E","Emp",208,"Flower-visiting","None",2,497,"Bird watching","I",2
"E","Emp",208,"Flower-visiting","None",2,498,"Crop damage","I",2
"E","Emp",208,"Flower-visiting","None",2,498,"Bird watching","I",2
"E","Emp",208,"Flower-visiting","None",2,499,"Crop damage","I",2
"E","Emp",208,"Flower-visiting","None",2,499,"Seed dispersal","I",2
"E","Emp",208,"Flower-visiting","None",2,499,"Bird watching","I",2
"E","Emp",208,"Flower-visiting","None",2,504,"Crop damage","I",2
"E","Emp",208,"Flower-visiting","None",2,504,"Seed dispersal","I",2
"E","Emp",208,"Flower-visiting","None",2,327,"Pollination","I",2
"E","Emp",208,"Flower-visiting","None",2,164,"Pollination","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,496,"Crop damage","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,496,"Bird watching","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,497,"Crop damage","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,497,"Bird watching","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,498,"Crop damage","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,498,"Bird watching","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,499,"Crop damage","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,499,"Seed dispersal","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,499,"Bird watching","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,504,"Crop damage","I",2
"E","Emp",327,"Flower-visiting","Pollination",2,504,"Seed dispersal","I",2
