"","layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"26698","CP","Crop damage",497,"Seed-feeding bird",93,500,"Bird watching","I",2
"26699","CP","Crop damage",497,"Seed-feeding bird",93,501,"Crop damage","I",2
"26700","CP","Crop damage",497,"Seed-feeding bird",93,501,"Seed dispersal","I",2
"26701","CP","Crop damage",497,"Seed-feeding bird",93,501,"Bird watching","I",2
"26702","CP","Crop damage",497,"Seed-feeding bird",93,502,"Crop damage","I",2
"26703","CP","Crop damage",497,"Seed-feeding bird",93,502,"Seed dispersal","I",2
"26704","CP","Crop damage",497,"Seed-feeding bird",93,502,"Bird watching","I",2
"26705","CP","Crop damage",497,"Seed-feeding bird",93,503,"Crop damage","I",2
"26706","CP","Crop damage",497,"Seed-feeding bird",93,503,"Seed dispersal","I",2
"26707","CP","Crop damage",497,"Seed-feeding bird",93,503,"Bird watching","I",2
"26708","CP","Crop damage",498,"Seed-feeding bird",10,99,"Pollination","I",2
"26709","CP","Crop damage",498,"Seed-feeding bird",10,132,"Pollination","I",2
"26710","CP","Crop damage",498,"Seed-feeding bird",10,134,"Pollination","I",2
"26711","CP","Crop damage",498,"Seed-feeding bird",10,135,"Pollination","I",2
"26712","CP","Crop damage",498,"Seed-feeding bird",10,137,"Pollination","I",2
"26713","CP","Crop damage",498,"Seed-feeding bird",10,152,"Pollination","I",2
"26714","CP","Crop damage",498,"Seed-feeding bird",10,158,"Pollination","I",2
"26715","CP","Crop damage",498,"Seed-feeding bird",10,164,"Pollination","I",2
"26716","CP","Crop damage",498,"Seed-feeding bird",10,173,"Pollination","I",2
"26717","CP","Crop damage",498,"Seed-feeding bird",10,216,"Pollination","I",2
"26718","CP","Crop damage",498,"Seed-feeding bird",10,227,"Pollination","I",2
"26719","CP","Crop damage",498,"Seed-feeding bird",10,244,"Pollination","I",2
"26720","CP","Crop damage",498,"Seed-feeding bird",10,250,"Pollination","I",2
"26721","CP","Crop damage",498,"Seed-feeding bird",10,254,"Pollination","I",2
"26722","CP","Crop damage",498,"Seed-feeding bird",10,261,"Pollination","I",2
"26723","CP","Crop damage",498,"Seed-feeding bird",10,301,"Pollination","I",2
"26724","CP","Crop damage",498,"Seed-feeding bird",10,302,"Pollination","I",2
"26725","CP","Crop damage",498,"Seed-feeding bird",10,324,"Pollination","I",2
"26726","CP","Crop damage",498,"Seed-feeding bird",10,347,"Crop damage","I",2
"26727","CP","Crop damage",498,"Seed-feeding bird",10,417,"Pest control","I",2
"26728","CP","Crop damage",498,"Seed-feeding bird",10,438,"Pest control","I",2
"26729","CP","Crop damage",498,"Seed-feeding bird",10,443,"Pest control","I",2
"26730","CP","Crop damage",498,"Seed-feeding bird",10,467,"Pest control","I",2
"26731","CP","Crop damage",498,"Seed-feeding bird",10,495,"Crop damage","I",2
"26732","CP","Crop damage",498,"Seed-feeding bird",10,495,"Seed dispersal","I",2
"26733","CP","Crop damage",498,"Seed-feeding bird",10,495,"Bird watching","I",2
"26734","CP","Crop damage",498,"Seed-feeding bird",10,497,"Crop damage","I",2
"26735","CP","Crop damage",498,"Seed-feeding bird",10,497,"Seed dispersal","I",2
"26736","CP","Crop damage",498,"Seed-feeding bird",10,497,"Bird watching","I",2
"26737","CP","Crop damage",498,"Seed-feeding bird",10,499,"Crop damage","I",2
"26738","CP","Crop damage",498,"Seed-feeding bird",10,499,"Seed dispersal","I",2
"26739","CP","Crop damage",498,"Seed-feeding bird",10,499,"Bird watching","I",2
"26740","CP","Crop damage",498,"Seed-feeding bird",10,500,"Crop damage","I",2
"26741","CP","Crop damage",498,"Seed-feeding bird",10,500,"Seed dispersal","I",2
"26742","CP","Crop damage",498,"Seed-feeding bird",10,500,"Bird watching","I",2
"26743","CP","Crop damage",498,"Seed-feeding bird",10,502,"Crop damage","I",2
"26744","CP","Crop damage",498,"Seed-feeding bird",10,502,"Seed dispersal","I",2
"26745","CP","Crop damage",498,"Seed-feeding bird",10,502,"Bird watching","I",2
"26746","CP","Crop damage",498,"Seed-feeding bird",10,503,"Crop damage","I",2
"26747","CP","Crop damage",498,"Seed-feeding bird",10,503,"Seed dispersal","I",2
"26748","CP","Crop damage",498,"Seed-feeding bird",10,503,"Bird watching","I",2
"26749","CP","Crop damage",498,"Seed-feeding bird",10,523,"Pollination","I",2
"26750","CP","Crop damage",498,"Seed-feeding bird",10,523,"Butterfly watching","I",2
"26751","CP","Crop damage",498,"Seed-feeding bird",13,419,"Pest control","I",2
"26752","CP","Crop damage",498,"Seed-feeding bird",13,428,"Pest control","I",2
"26753","CP","Crop damage",498,"Seed-feeding bird",13,480,"Crop damage","I",2
"26754","CP","Crop damage",498,"Seed-feeding bird",13,494,"Crop damage","I",2
"26755","CP","Crop damage",498,"Seed-feeding bird",13,494,"Seed dispersal","I",2
"26756","CP","Crop damage",498,"Seed-feeding bird",13,494,"Bird watching","I",2
"26757","CP","Crop damage",498,"Seed-feeding bird",13,495,"Crop damage","I",2
"26758","CP","Crop damage",498,"Seed-feeding bird",13,495,"Seed dispersal","I",2
"26759","CP","Crop damage",498,"Seed-feeding bird",13,495,"Bird watching","I",2
"26760","CP","Crop damage",498,"Seed-feeding bird",13,496,"Crop damage","I",2
"26761","CP","Crop damage",498,"Seed-feeding bird",13,496,"Seed dispersal","I",2
"26762","CP","Crop damage",498,"Seed-feeding bird",13,496,"Bird watching","I",2
"26763","CP","Crop damage",498,"Seed-feeding bird",13,497,"Crop damage","I",2
"26764","CP","Crop damage",498,"Seed-feeding bird",13,497,"Seed dispersal","I",2
"26765","CP","Crop damage",498,"Seed-feeding bird",13,497,"Bird watching","I",2
"26766","CP","Crop damage",498,"Seed-feeding bird",13,500,"Crop damage","I",2
"26767","CP","Crop damage",498,"Seed-feeding bird",13,500,"Seed dispersal","I",2
"26768","CP","Crop damage",498,"Seed-feeding bird",13,500,"Bird watching","I",2
"26769","CP","Crop damage",498,"Seed-feeding bird",13,501,"Crop damage","I",2
"26770","CP","Crop damage",498,"Seed-feeding bird",13,501,"Seed dispersal","I",2
"26771","CP","Crop damage",498,"Seed-feeding bird",13,501,"Bird watching","I",2
"26772","CP","Crop damage",498,"Seed-feeding bird",13,502,"Crop damage","I",2
"26773","CP","Crop damage",498,"Seed-feeding bird",13,502,"Seed dispersal","I",2
"26774","CP","Crop damage",498,"Seed-feeding bird",13,502,"Bird watching","I",2
"26775","CP","Crop damage",498,"Seed-feeding bird",13,511,"Pollination","I",2
"26776","CP","Crop damage",498,"Seed-feeding bird",13,511,"Butterfly watching","I",2
"26777","CP","Crop damage",498,"Seed-feeding bird",13,521,"Pollination","I",2
"26778","CP","Crop damage",498,"Seed-feeding bird",13,521,"Butterfly watching","I",2
"26779","CP","Crop damage",498,"Seed-feeding bird",13,523,"Pollination","I",2
"26780","CP","Crop damage",498,"Seed-feeding bird",13,523,"Butterfly watching","I",2
"26781","CP","Crop damage",498,"Seed-feeding bird",15,217,"Pollination","I",2
"26782","CP","Crop damage",498,"Seed-feeding bird",15,408,"Pest control","I",2
"26783","CP","Crop damage",498,"Seed-feeding bird",15,419,"Pest control","I",2
"26784","CP","Crop damage",498,"Seed-feeding bird",15,465,"Pest control","I",2
"26785","CP","Crop damage",498,"Seed-feeding bird",15,495,"Crop damage","I",2
"26786","CP","Crop damage",498,"Seed-feeding bird",15,495,"Seed dispersal","I",2
"26787","CP","Crop damage",498,"Seed-feeding bird",15,495,"Bird watching","I",2
"26788","CP","Crop damage",498,"Seed-feeding bird",17,352,"Crop damage","I",2
"26789","CP","Crop damage",498,"Seed-feeding bird",17,467,"Pest control","I",2
"26790","CP","Crop damage",498,"Seed-feeding bird",17,494,"Crop damage","I",2
"26791","CP","Crop damage",498,"Seed-feeding bird",17,494,"Seed dispersal","I",2
"26792","CP","Crop damage",498,"Seed-feeding bird",17,494,"Bird watching","I",2
"26793","CP","Crop damage",498,"Seed-feeding bird",17,495,"Crop damage","I",2
"26794","CP","Crop damage",498,"Seed-feeding bird",17,495,"Seed dispersal","I",2
"26795","CP","Crop damage",498,"Seed-feeding bird",17,495,"Bird watching","I",2
"26796","CP","Crop damage",498,"Seed-feeding bird",17,496,"Crop damage","I",2
"26797","CP","Crop damage",498,"Seed-feeding bird",17,496,"Seed dispersal","I",2
"26798","CP","Crop damage",498,"Seed-feeding bird",17,496,"Bird watching","I",2
"26799","CP","Crop damage",498,"Seed-feeding bird",17,497,"Crop damage","I",2
"26800","CP","Crop damage",498,"Seed-feeding bird",17,497,"Seed dispersal","I",2
"26801","CP","Crop damage",498,"Seed-feeding bird",17,497,"Bird watching","I",2
"26802","CP","Crop damage",498,"Seed-feeding bird",17,501,"Crop damage","I",2
"26803","CP","Crop damage",498,"Seed-feeding bird",17,501,"Seed dispersal","I",2
"26804","CP","Crop damage",498,"Seed-feeding bird",17,501,"Bird watching","I",2
"26805","CP","Crop damage",498,"Seed-feeding bird",17,502,"Crop damage","I",2
"26806","CP","Crop damage",498,"Seed-feeding bird",17,502,"Seed dispersal","I",2
"26807","CP","Crop damage",498,"Seed-feeding bird",17,502,"Bird watching","I",2
"26808","CP","Crop damage",498,"Seed-feeding bird",17,503,"Crop damage","I",2
"26809","CP","Crop damage",498,"Seed-feeding bird",17,503,"Seed dispersal","I",2
"26810","CP","Crop damage",498,"Seed-feeding bird",17,503,"Bird watching","I",2
"26811","CP","Crop damage",498,"Seed-feeding bird",24,136,"Pollination","I",2
"26812","CP","Crop damage",498,"Seed-feeding bird",24,138,"Pollination","I",2
"26813","CP","Crop damage",498,"Seed-feeding bird",24,158,"Pollination","I",2
"26814","CP","Crop damage",498,"Seed-feeding bird",24,160,"Pollination","I",2
"26815","CP","Crop damage",498,"Seed-feeding bird",24,173,"Pollination","I",2
"26816","CP","Crop damage",498,"Seed-feeding bird",24,177,"Pollination","I",2
"26817","CP","Crop damage",498,"Seed-feeding bird",24,192,"Pollination","I",2
"26818","CP","Crop damage",498,"Seed-feeding bird",24,222,"Pollination","I",2
"26819","CP","Crop damage",498,"Seed-feeding bird",24,227,"Pollination","I",2
"26820","CP","Crop damage",498,"Seed-feeding bird",24,232,"Pollination","I",2
"26821","CP","Crop damage",498,"Seed-feeding bird",24,316,"Pollination","I",2
"26822","CP","Crop damage",498,"Seed-feeding bird",24,359,"Crop damage","I",2
"26823","CP","Crop damage",498,"Seed-feeding bird",24,370,"Pest control","I",2
"26824","CP","Crop damage",498,"Seed-feeding bird",24,372,"Pest control","I",2
"26825","CP","Crop damage",498,"Seed-feeding bird",24,387,"Pest control","I",2
"26826","CP","Crop damage",498,"Seed-feeding bird",24,388,"Pest control","I",2
"26827","CP","Crop damage",498,"Seed-feeding bird",24,392,"Pest control","I",2
"26828","CP","Crop damage",498,"Seed-feeding bird",24,395,"Pest control","I",2
"26829","CP","Crop damage",498,"Seed-feeding bird",24,399,"Pest control","I",2
"26830","CP","Crop damage",498,"Seed-feeding bird",24,413,"Pest control","I",2
"26831","CP","Crop damage",498,"Seed-feeding bird",24,419,"Pest control","I",2
"26832","CP","Crop damage",498,"Seed-feeding bird",24,420,"Pest control","I",2
"26833","CP","Crop damage",498,"Seed-feeding bird",24,423,"Pest control","I",2
"26834","CP","Crop damage",498,"Seed-feeding bird",24,424,"Pest control","I",2
"26835","CP","Crop damage",498,"Seed-feeding bird",24,435,"Pest control","I",2
"26836","CP","Crop damage",498,"Seed-feeding bird",24,436,"Pest control","I",2
"26837","CP","Crop damage",498,"Seed-feeding bird",24,439,"Pest control","I",2
"26838","CP","Crop damage",498,"Seed-feeding bird",24,443,"Pest control","I",2
"26839","CP","Crop damage",498,"Seed-feeding bird",24,445,"Pest control","I",2
"26840","CP","Crop damage",498,"Seed-feeding bird",24,453,"Pest control","I",2
"26841","CP","Crop damage",498,"Seed-feeding bird",24,463,"Pest control","I",2
"26842","CP","Crop damage",498,"Seed-feeding bird",24,465,"Pest control","I",2
"26843","CP","Crop damage",498,"Seed-feeding bird",24,467,"Pest control","I",2
"26844","CP","Crop damage",498,"Seed-feeding bird",24,468,"Pest control","I",2
"26845","CP","Crop damage",498,"Seed-feeding bird",24,493,"Crop damage","I",2
"26846","CP","Crop damage",498,"Seed-feeding bird",24,493,"Seed dispersal","I",2
"26847","CP","Crop damage",498,"Seed-feeding bird",24,493,"Bird watching","I",2
"26848","CP","Crop damage",498,"Seed-feeding bird",24,495,"Crop damage","I",2
"26849","CP","Crop damage",498,"Seed-feeding bird",24,495,"Seed dispersal","I",2
"26850","CP","Crop damage",498,"Seed-feeding bird",24,495,"Bird watching","I",2
"26851","CP","Crop damage",498,"Seed-feeding bird",24,496,"Crop damage","I",2
"26852","CP","Crop damage",498,"Seed-feeding bird",24,496,"Seed dispersal","I",2
"26853","CP","Crop damage",498,"Seed-feeding bird",24,496,"Bird watching","I",2
"26854","CP","Crop damage",498,"Seed-feeding bird",24,497,"Crop damage","I",2
"26855","CP","Crop damage",498,"Seed-feeding bird",24,497,"Seed dispersal","I",2
"26856","CP","Crop damage",498,"Seed-feeding bird",24,497,"Bird watching","I",2
"26857","CP","Crop damage",498,"Seed-feeding bird",24,499,"Crop damage","I",2
"26858","CP","Crop damage",498,"Seed-feeding bird",24,499,"Seed dispersal","I",2
"26859","CP","Crop damage",498,"Seed-feeding bird",24,499,"Bird watching","I",2
"26860","CP","Crop damage",498,"Seed-feeding bird",24,500,"Crop damage","I",2
"26861","CP","Crop damage",498,"Seed-feeding bird",24,500,"Seed dispersal","I",2
"26862","CP","Crop damage",498,"Seed-feeding bird",24,500,"Bird watching","I",2
"26863","CP","Crop damage",498,"Seed-feeding bird",24,502,"Crop damage","I",2
"26864","CP","Crop damage",498,"Seed-feeding bird",24,502,"Seed dispersal","I",2
"26865","CP","Crop damage",498,"Seed-feeding bird",24,502,"Bird watching","I",2
"26866","CP","Crop damage",498,"Seed-feeding bird",24,503,"Crop damage","I",2
"26867","CP","Crop damage",498,"Seed-feeding bird",24,503,"Seed dispersal","I",2
"26868","CP","Crop damage",498,"Seed-feeding bird",24,503,"Bird watching","I",2
"26869","CP","Crop damage",498,"Seed-feeding bird",24,512,"Pollination","I",2
"26870","CP","Crop damage",498,"Seed-feeding bird",24,512,"Butterfly watching","I",2
"26871","CP","Crop damage",498,"Seed-feeding bird",24,515,"Pollination","I",2
"26872","CP","Crop damage",498,"Seed-feeding bird",24,515,"Butterfly watching","I",2
"26873","CP","Crop damage",498,"Seed-feeding bird",24,520,"Pollination","I",2
"26874","CP","Crop damage",498,"Seed-feeding bird",24,520,"Butterfly watching","I",2
"26875","CP","Crop damage",498,"Seed-feeding bird",24,523,"Pollination","I",2
"26876","CP","Crop damage",498,"Seed-feeding bird",24,523,"Butterfly watching","I",2
"26877","CP","Crop damage",498,"Seed-feeding bird",31,339,"Crop damage","I",2
"26878","CP","Crop damage",498,"Seed-feeding bird",31,379,"Pest control","I",2
"26879","CP","Crop damage",498,"Seed-feeding bird",31,493,"Crop damage","I",2
"26880","CP","Crop damage",498,"Seed-feeding bird",31,493,"Seed dispersal","I",2
"26881","CP","Crop damage",498,"Seed-feeding bird",31,493,"Bird watching","I",2
"26882","CP","Crop damage",498,"Seed-feeding bird",31,494,"Crop damage","I",2
"26883","CP","Crop damage",498,"Seed-feeding bird",31,494,"Seed dispersal","I",2
"26884","CP","Crop damage",498,"Seed-feeding bird",31,494,"Bird watching","I",2
"26885","CP","Crop damage",498,"Seed-feeding bird",31,495,"Crop damage","I",2
"26886","CP","Crop damage",498,"Seed-feeding bird",31,495,"Seed dispersal","I",2
"26887","CP","Crop damage",498,"Seed-feeding bird",31,495,"Bird watching","I",2
"26888","CP","Crop damage",498,"Seed-feeding bird",31,496,"Crop damage","I",2
"26889","CP","Crop damage",498,"Seed-feeding bird",31,496,"Seed dispersal","I",2
"26890","CP","Crop damage",498,"Seed-feeding bird",31,496,"Bird watching","I",2
"26891","CP","Crop damage",498,"Seed-feeding bird",31,497,"Crop damage","I",2
"26892","CP","Crop damage",498,"Seed-feeding bird",31,497,"Seed dispersal","I",2
"26893","CP","Crop damage",498,"Seed-feeding bird",31,497,"Bird watching","I",2
"26894","CP","Crop damage",498,"Seed-feeding bird",31,499,"Crop damage","I",2
"26895","CP","Crop damage",498,"Seed-feeding bird",31,499,"Seed dispersal","I",2
"26896","CP","Crop damage",498,"Seed-feeding bird",31,499,"Bird watching","I",2
"26897","CP","Crop damage",498,"Seed-feeding bird",31,500,"Crop damage","I",2
"26898","CP","Crop damage",498,"Seed-feeding bird",31,500,"Seed dispersal","I",2
"26899","CP","Crop damage",498,"Seed-feeding bird",31,500,"Bird watching","I",2
"26900","CP","Crop damage",498,"Seed-feeding bird",31,501,"Crop damage","I",2
"26901","CP","Crop damage",498,"Seed-feeding bird",31,501,"Seed dispersal","I",2
"26902","CP","Crop damage",498,"Seed-feeding bird",31,501,"Bird watching","I",2
"26903","CP","Crop damage",498,"Seed-feeding bird",31,502,"Crop damage","I",2
"26904","CP","Crop damage",498,"Seed-feeding bird",31,502,"Seed dispersal","I",2
"26905","CP","Crop damage",498,"Seed-feeding bird",31,502,"Bird watching","I",2
"26906","CP","Crop damage",498,"Seed-feeding bird",31,503,"Crop damage","I",2
"26907","CP","Crop damage",498,"Seed-feeding bird",31,503,"Seed dispersal","I",2
"26908","CP","Crop damage",498,"Seed-feeding bird",31,503,"Bird watching","I",2
"26909","CP","Crop damage",498,"Seed-feeding bird",41,355,"Crop damage","I",2
"26910","CP","Crop damage",498,"Seed-feeding bird",41,356,"Crop damage","I",2
"26911","CP","Crop damage",498,"Seed-feeding bird",41,363,"Pest control","I",2
"26912","CP","Crop damage",498,"Seed-feeding bird",41,366,"Pest control","I",2
"26913","CP","Crop damage",498,"Seed-feeding bird",41,368,"Pest control","I",2
"26914","CP","Crop damage",498,"Seed-feeding bird",41,372,"Pest control","I",2
"26915","CP","Crop damage",498,"Seed-feeding bird",41,374,"Pest control","I",2
"26916","CP","Crop damage",498,"Seed-feeding bird",41,378,"Pest control","I",2
"26917","CP","Crop damage",498,"Seed-feeding bird",41,431,"Pest control","I",2
"26918","CP","Crop damage",498,"Seed-feeding bird",41,465,"Pest control","I",2
"26919","CP","Crop damage",498,"Seed-feeding bird",41,493,"Crop damage","I",2
"26920","CP","Crop damage",498,"Seed-feeding bird",41,493,"Seed dispersal","I",2
"26921","CP","Crop damage",498,"Seed-feeding bird",41,493,"Bird watching","I",2
"26922","CP","Crop damage",498,"Seed-feeding bird",41,494,"Crop damage","I",2
"26923","CP","Crop damage",498,"Seed-feeding bird",41,494,"Seed dispersal","I",2
"26924","CP","Crop damage",498,"Seed-feeding bird",41,494,"Bird watching","I",2
"26925","CP","Crop damage",498,"Seed-feeding bird",41,495,"Crop damage","I",2
"26926","CP","Crop damage",498,"Seed-feeding bird",41,495,"Seed dispersal","I",2
